zip,lat,lng,city,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all
95360,37.32918,-121.03827,Newman,13690,85.5,6099,Stanislaus,"{""06099"": 74.95, ""06047"": 25.05}",Stanislaus|Merced,06099|06047
95361,37.79342,-120.77654,Oakdale,35024,62.2,6099,Stanislaus,"{""06099"": 97.73, ""06077"": 2.27}",Stanislaus|San Joaquin,06099|06077
95363,37.37251,-121.27192,Patterson,30407,24.5,6099,Stanislaus,"{""06099"": 100}",Stanislaus,6099
95364,38.22908,-119.79174,Pinecrest,0,0,6109,Tuolumne,"{""06109"": 100}",Tuolumne,6109
95365,37.3012,-120.33152,Planada,4009,422.3,6047,Merced,"{""06047"": 100}",Merced,6047
95366,37.76223,-121.12574,Ripon,18440,207.5,6077,San Joaquin,"{""06077"": 100}",San Joaquin,6077
95367,37.73089,-120.94669,Riverbank,25303,1860.1,6099,Stanislaus,"{""06099"": 100}",Stanislaus,6099
95368,37.71544,-121.09047,Salida,14457,1823.8,6099,Stanislaus,"{""06099"": 100}",Stanislaus,6099
95369,37.52435,-120.41301,Snelling,802,2,6047,Merced,"{""06047"": 85.76, ""06043"": 14.24}",Merced|Mariposa,06047|06043
95370,37.98484,-120.34515,Sonora,28373,106.3,6109,Tuolumne,"{""06109"": 100}",Tuolumne,6109
95372,37.98927,-120.26272,Soulsbyville,1825,291.2,6109,Tuolumne,"{""06109"": 100}",Tuolumne,6109
95374,37.31636,-120.85683,Stevinson,1652,14.3,6047,Merced,"{""06047"": 100}",Merced,6047
95375,38.21493,-119.97031,Strawberry,65,1.8,6109,Tuolumne,"{""06109"": 100}",Tuolumne,6109
95376,37.73678,-121.43404,Tracy,54853,2780.6,6077,San Joaquin,"{""06077"": 100}",San Joaquin,6077
95377,37.65293,-121.49598,Tracy,36182,127,6077,San Joaquin,"{""06077"": 89.32, ""06001"": 10.68}",San Joaquin|Alameda,06077|06001
95379,37.96174,-120.21635,Tuolumne,3821,57,6109,Tuolumne,"{""06109"": 100}",Tuolumne,6109
95380,37.47226,-120.86978,Turlock,43731,218.8,6099,Stanislaus,"{""06099"": 75.35, ""06047"": 24.65}",Stanislaus|Merced,06099|06047
95382,37.52831,-120.85214,Turlock,39320,1387,6099,Stanislaus,"{""06099"": 100}",Stanislaus,6099
95383,38.09534,-120.22602,Twain Harte,3663,21.4,6109,Tuolumne,"{""06109"": 100}",Tuolumne,6109
95385,37.612,-121.24773,Vernalis,671,9.7,6099,Stanislaus,"{""06099"": 97.99, ""06077"": 2.01}",Stanislaus|San Joaquin,06099|06077
95386,37.67391,-120.63045,Waterford,10410,42.4,6099,Stanislaus,"{""06099"": 100}",Stanislaus,6099
95387,37.55429,-121.2451,Westley,1187,21.3,6099,Stanislaus,"{""06099"": 100}",Stanislaus,6099
95388,37.42171,-120.59715,Winton,13005,133.2,6047,Merced,"{""06047"": 100}",Merced,6047
95389,37.73784,-119.52556,Yosemite National Park,2067,2.7,6043,Mariposa,"{""06043"": 81.66, ""06109"": 18.34}",Mariposa|Tuolumne,06043|06109
95391,37.76952,-121.5912,Tracy,25193,362.2,6001,Alameda,"{""06001"": 69.64, ""06077"": 30.36}",Alameda|San Joaquin,06001|06077
95401,38.44922,-122.79307,Santa Rosa,36842,680.5,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95403,38.50326,-122.75358,Santa Rosa,45570,816.8,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95404,38.46488,-122.65709,Santa Rosa,37317,191.1,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95405,38.43926,-122.66908,Santa Rosa,22811,1755.8,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95407,38.39465,-122.74591,Santa Rosa,42135,752.8,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95409,38.46116,-122.60425,Santa Rosa,25960,286.6,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95410,39.21616,-123.70012,Albion,642,8.3,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95412,38.71168,-123.31967,Annapolis,227,1,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95415,39.0205,-123.36751,Boonville,1296,9,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95417,39.68791,-123.65075,Branscomb,208,3.3,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95419,38.42336,-122.9582,Camp Meeker,160,953.6,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95420,39.35638,-123.76832,Caspar,349,18.5,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95421,38.58276,-123.18037,Cazadero,1453,3.9,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95422,38.97829,-122.6423,Clearlake,17101,245.6,6033,Lake,"{""06033"": 100}",Lake,6033
95423,39.06749,-122.62753,Clearlake Oaks,3432,10.8,6033,Lake,"{""06033"": 100}",Lake,6033
95425,38.81792,-123.02566,Cloverdale,11410,23,6097,Sonoma,"{""06097"": 68.16, ""06045"": 31.84}",Sonoma|Mendocino,06097|06045
95426,38.83449,-122.7361,Cobb,1265,17,6033,Lake,"{""06033"": 100}",Lake,6033
95427,39.25326,-123.56932,Comptche,609,4.2,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95428,39.82489,-123.18126,Covelo,2667,3.7,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95429,39.73292,-123.34841,Dos Rios,108,1.6,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95430,38.46279,-123.04476,Duncans Mills,0,0,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95431,38.34897,-122.51625,Eldridge,47,150.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95432,39.1083,-123.63829,Elk,771,4.1,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95435,39.00315,-122.8748,Finley,340,9184.5,6033,Lake,"{""06033"": 100}",Lake,6033
95436,38.49108,-122.91425,Forestville,5999,109,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95437,39.44535,-123.69402,Fort Bragg,15106,32.9,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95439,38.49055,-122.77591,Fulton,708,102.5,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95441,38.73775,-123.0354,Geyserville,1842,4.5,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95442,38.3785,-122.51549,Glen Ellen,2986,46.2,6097,Sonoma,"{""06097"": 99.77, ""06055"": 0.23}",Sonoma|Napa,06097|06055
95443,39.05013,-122.73962,Glenhaven,70,6.5,6033,Lake,"{""06033"": 100}",Lake,6033
95444,38.43261,-122.86922,Graton,748,921.2,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95445,38.83762,-123.49404,Gualala,2102,9.1,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95446,38.52525,-123.00423,Guerneville,4808,59.8,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95448,38.62309,-122.89089,Healdsburg,15868,33.1,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95449,38.94331,-123.09653,Hopland,1828,5.1,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95450,38.5229,-123.21508,Jenner,215,2.2,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95451,38.9388,-122.80484,Kelseyville,12793,53.2,6033,Lake,"{""06033"": 100}",Lake,6033
95452,38.42969,-122.5362,Kenwood,1388,32.4,6097,Sonoma,"{""06097"": 98.72, ""06055"": 1.28}",Sonoma|Napa,06097|06055
95453,39.04346,-122.93918,Lakeport,11888,52.7,6033,Lake,"{""06033"": 100}",Lake,6033
95454,39.78063,-123.51631,Laytonville,1676,2.1,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95456,39.25851,-123.74585,Little River,965,32.9,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95457,38.87967,-122.52753,Lower Lake,3036,7.9,6033,Lake,"{""06033"": 99.88, ""06055"": 0.12}",Lake|Napa,06033|06055
95458,39.11667,-122.78204,Lucerne,3365,37.2,6033,Lake,"{""06033"": 100}",Lake,6033
95459,38.99068,-123.62627,Manchester,718,4.7,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95460,39.30386,-123.73737,Mendocino,2144,23.9,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95461,38.762,-122.59314,Middletown,3720,11.7,6033,Lake,"{""06033"": 98.92, ""06055"": 1.08}",Lake|Napa,06033|06055
95462,38.47263,-123.02064,Monte Rio,1122,119.8,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95463,39.18957,-123.58059,Navarro,14,0.7,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95464,39.12736,-122.84733,Nice,2417,367.9,6033,Lake,"{""06033"": 100}",Lake,6033
95465,38.40556,-123.01963,Occidental,1154,9.3,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95466,39.08868,-123.51058,Philo,582,2.2,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95467,38.80453,-122.54948,Hidden Valley Lake,5721,300.3,6033,Lake,"{""06033"": 100}",Lake,6033
95468,38.9094,-123.60372,Point Arena,1992,12.7,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95469,39.38853,-123.05972,Potter Valley,1503,3.1,6045,Mendocino,"{""06045"": 62.1, ""06033"": 37.9}",Mendocino|Lake,06045|06033
95470,39.30019,-123.22984,Redwood Valley,6122,34,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95471,38.53218,-122.97362,Rio Nido,604,65.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95472,38.39738,-122.86668,Sebastopol,28588,157.1,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95476,38.25531,-122.46055,Sonoma,35139,125.8,6097,Sonoma,"{""06097"": 97.3, ""06055"": 2.7}",Sonoma|Napa,06097|06055
95480,38.68463,-123.36802,Stewarts Point,9,0.6,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95482,39.1618,-123.23925,Ukiah,33396,43.8,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95485,39.20828,-122.9259,Upper Lake,2900,12.9,6033,Lake,"{""06033"": 100}",Lake,6033
95486,38.4741,-123.02403,Villa Grande,15,299,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95488,39.73679,-123.77199,Westport,309,1.9,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95490,39.4883,-123.34725,Willits,14627,13.1,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95492,38.53052,-122.81254,Windsor,27455,535.7,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95493,39.20241,-122.97948,Witter Springs,91,4.5,6033,Lake,"{""06033"": 100}",Lake,6033
95494,38.89646,-123.34324,Yorkville,169,0.5,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95497,38.71976,-123.45601,The Sea Ranch,1200,30.4,6097,Sonoma,"{""06097"": 100}",Sonoma,6097
95501,40.80435,-124.14034,Eureka,22972,1209,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95503,40.72406,-124.09178,Eureka,24442,112.7,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95511,40.16975,-123.59539,Alderpoint,77,0.7,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95514,40.29151,-123.67119,Blocksburg,81,0.3,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95519,40.95833,-124.04983,Mckinleyville,18792,134.9,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95521,40.84586,-124.04745,Arcata,21684,138.7,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95524,40.82346,-124.05271,Bayside,1770,84.1,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95525,40.94845,-123.82629,Blue Lake,1443,6,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95526,40.44705,-123.6628,Bridgeville,887,2.7,6023,Humboldt,"{""06023"": 86.09, ""06105"": 13.91}",Humboldt|Trinity,06023|06105
95527,40.93593,-123.41966,Burnt Ranch,708,1.9,6105,Trinity,"{""06105"": 100}",Trinity,6105
95528,40.4936,-123.92393,Carlotta,1415,6.2,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95531,41.79288,-124.00473,Crescent City,22491,45.8,6015,Del Norte,"{""06015"": 100}",Del Norte,6015
95536,40.51069,-124.26547,Ferndale,3360,8,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95537,40.745,-124.21472,Fields Landing,512,662.7,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95538,41.86833,-124.15433,Fort Dick,1065,217.4,6015,Del Norte,"{""06015"": 100}",Del Norte,6015
95540,40.56671,-124.12651,Fortuna,14641,165.9,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95542,40.08074,-123.77369,Garberville,2831,5,6023,Humboldt,"{""06023"": 97.21, ""06045"": 2.79}",Humboldt|Mendocino,06023|06045
95543,41.88847,-123.80238,Gasquet,401,1.1,6015,Del Norte,"{""06015"": 100}",Del Norte,6015
95545,40.26159,-124.08599,Honeydew,335,1,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95546,41.18777,-123.74535,Hoopa,2436,10.8,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95547,40.56952,-124.07751,Hydesville,1144,42.5,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95548,41.58633,-124.05859,Klamath,934,6.5,6015,Del Norte,"{""06015"": 100}",Del Norte,6015
95549,40.65838,-123.89485,Kneeland,1090,3,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95550,40.77695,-123.82951,Korbel,206,0.6,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95551,40.66977,-124.21961,Loleta,1870,17,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95552,40.34899,-123.42248,Mad River,433,1.2,6105,Trinity,"{""06105"": 93.27, ""06023"": 6.73}",Trinity|Humboldt,06105|06023
95553,40.22981,-123.87133,Miranda,734,4,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95554,40.27573,-123.78414,Myers Flat,352,4.2,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95555,41.29519,-123.97774,Orick,349,1.2,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95556,41.31444,-123.59043,Orleans,854,2,6023,Humboldt,"{""06023"": 89.02, ""06093"": 10.98}",Humboldt|Siskiyou,06023|06093
95558,40.32673,-124.24017,Petrolia,244,0.6,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95559,40.18977,-123.7512,Phillipsville,0,0,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95560,40.14606,-123.83816,Redway,1350,31.2,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95562,40.45808,-124.1072,Rio Dell,3384,78.8,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95563,40.84248,-123.51225,Salyer,584,3.4,6105,Trinity,"{""06105"": 100}",Trinity,6105
95564,40.79023,-124.20312,Samoa,477,54.9,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95565,40.45723,-124.01099,Scotia,891,10.2,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95567,41.9498,-124.1118,Smith River,2349,14.5,6015,Del Norte,"{""06015"": 100}",Del Norte,6015
95568,41.48454,-123.48543,Somes Bar,201,0.8,6093,Siskiyou,"{""06093"": 100}",Siskiyou,6093
95569,40.36078,-123.85818,Redcrest,190,1.3,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95570,41.11375,-124.08037,Trinidad,2480,18.3,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95571,40.36495,-123.94157,Weott,112,6.6,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95573,40.89567,-123.65873,Willow Creek,990,3.2,6023,Humboldt,"{""06023"": 100}",Humboldt,6023
95585,39.85872,-123.66619,Leggett,598,3.9,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95587,39.96969,-123.75537,Piercy,0,0,6045,Mendocino,"{""06045"": 100}",Mendocino,6045
95589,40.07927,-123.98596,Whitethorn,1467,3.7,6023,Humboldt,"{""06023"": 78.68, ""06045"": 21.32}",Humboldt|Mendocino,06023|06045
95595,40.11074,-123.26642,Zenia,307,0.2,6105,Trinity,"{""06105"": 100}",Trinity,6105
95601,38.42713,-120.82997,Amador City,358,67,6005,Amador,"{""06005"": 100}",Amador,6005
95602,38.99039,-121.10991,Auburn,19248,149.6,6061,Placer,"{""06061"": 78.03, ""06057"": 21.97}",Placer|Nevada,06061|06057
95603,38.91167,-121.08559,Auburn,28195,304.4,6061,Placer,"{""06061"": 99.6, ""06017"": 0.4}",Placer|El Dorado,06061|06017
95604,38.9112,-121.0982,Auburn,24,185.6,6061,Placer,"{""06061"": 100}",Placer,6061
95605,38.59289,-121.53929,West Sacramento,14711,1456.7,6113,Yolo,"{""06113"": 100}",Yolo,6113
95606,38.75604,-122.19387,Brooks,230,2.3,6113,Yolo,"{""06113"": 98.13, ""06055"": 1.87}",Yolo|Napa,06113|06055
95607,38.7899,-122.12585,Capay,271,0.8,6113,Yolo,"{""06113"": 99.87, ""06055"": 0.13}",Yolo|Napa,06113|06055
95608,38.62611,-121.32886,Carmichael,63052,1840.4,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95610,38.69494,-121.27219,Citrus Heights,46759,2277.1,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95612,38.38644,-121.58118,Clarksburg,1519,9.2,6113,Yolo,"{""06113"": 88.11, ""06095"": 11.89}",Yolo|Solano,06113|06095
95613,38.81272,-120.89173,Coloma,0,0,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95614,38.88649,-120.98896,Cool,4504,54.8,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95615,38.31113,-121.54595,Courtland,978,17.8,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95616,38.55819,-121.80044,Davis,51863,670.7,6113,Yolo,"{""06113"": 96.75, ""06095"": 3.25}",Yolo|Solano,06113|06095
95618,38.54348,-121.6917,Davis,27007,324.5,6113,Yolo,"{""06113"": 77.29, ""06095"": 22.71}",Yolo|Solano,06113|06095
95619,38.68218,-120.81401,Diamond Springs,6362,413.8,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95620,38.40599,-121.75689,Dixon,22367,35.8,6095,Solano,"{""06095"": 75.99, ""06113"": 24.01}",Solano|Yolo,06095|06113
95621,38.69551,-121.30862,Citrus Heights,41747,2414.6,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95623,38.6075,-120.84873,El Dorado,4725,40.8,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95624,38.43203,-121.30506,Elk Grove,68036,576.7,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95625,38.35728,-121.90861,Elmira,248,104,6095,Solano,"{""06095"": 100}",Solano,6095
95626,38.73378,-121.48898,Elverta,4974,50.9,6067,Sacramento,"{""06067"": 57.51, ""06061"": 25.62, ""06101"": 16.87}",Sacramento|Placer|Sutter,06067|06061|06101
95627,38.72936,-122.00959,Esparto,3935,29,6113,Yolo,"{""06113"": 100}",Yolo,6113
95628,38.65212,-121.2543,Fair Oaks,43783,1311.3,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95629,38.51277,-120.6875,Fiddletown,1047,7.1,6005,Amador,"{""06005"": 60.81, ""06017"": 39.19}",Amador|El Dorado,06005|06017
95630,38.66558,-121.141,Folsom,77952,1149.1,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95631,39.05453,-120.75365,Foresthill,6934,15.4,6061,Placer,"{""06061"": 100}",Placer,6061
95632,38.27705,-121.26128,Galt,31889,108.7,6067,Sacramento,"{""06067"": 69.49, ""06077"": 30.51}",Sacramento|San Joaquin,06067|06077
95633,38.84919,-120.82328,Garden Valley,2653,26,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95634,38.9123,-120.69443,Georgetown,3792,12.3,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95635,38.91111,-120.90043,Greenwood,1424,18.6,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95636,38.6274,-120.51852,Grizzly Flats,1387,46.7,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95637,38.85283,-122.2729,Guinda,374,3.4,6113,Yolo,"{""06113"": 99.44, ""06055"": 0.56}",Yolo|Napa,06113|06055
95638,38.33969,-121.11481,Herald,2295,11,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95639,38.39202,-121.49599,Hood,286,23.8,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95640,38.33922,-120.94024,Ione,12811,37.6,6005,Amador,"{""06005"": 99.69, ""06067"": 0.31}",Amador|Sacramento,06005|06067
95641,38.15046,-121.60271,Isleton,2086,19.2,6067,Sacramento,"{""06067"": 95.81, ""06077"": 4.19}",Sacramento|San Joaquin,06067|06077
95642,38.3434,-120.76398,Jackson,7350,42.7,6005,Amador,"{""06005"": 100}",Amador,6005
95645,38.89025,-121.79992,Knights Landing,1363,4.3,6113,Yolo,"{""06113"": 39.21, ""06101"": 35.98, ""06011"": 24.82}",Yolo|Sutter|Colusa,06113|06101|06011
95646,38.63828,-120.01813,Kirkwood,406,2.9,6003,Alpine,"{""06003"": 97.44, ""06005"": 2.56}",Alpine|Amador,06003|06005
95648,38.92643,-121.31101,Lincoln,56597,151.4,6061,Placer,"{""06061"": 100}",Placer,6061
95650,38.81339,-121.16831,Loomis,13314,224.7,6061,Placer,"{""06061"": 100}",Placer,6061
95651,38.82088,-120.93515,Lotus,623,18,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95652,38.66265,-121.40079,Mcclellan,1665,172,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95653,38.69151,-121.97723,Madison,682,47.9,6113,Yolo,"{""06113"": 100}",Yolo,6113
95655,38.54976,-121.27898,Mather,5029,203.8,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95658,38.87938,-121.15173,Newcastle,6197,102.7,6061,Placer,"{""06061"": 100}",Placer,6061
95659,38.84594,-121.57679,Nicolaus,673,5.7,6101,Sutter,"{""06101"": 100}",Sutter,6101
95660,38.67883,-121.3805,North Highlands,35668,2167.1,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95661,38.74129,-121.24925,Roseville,32599,1405.7,6061,Placer,"{""06061"": 100}",Placer,6061
95662,38.68917,-121.21988,Orangevale,31895,1139.6,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95663,38.85739,-121.18251,Penryn,3126,138.7,6061,Placer,"{""06061"": 100}",Placer,6061
95664,38.79755,-121.05136,Pilot Hill,1261,13.3,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95665,38.39587,-120.65238,Pine Grove,4903,93.4,6005,Amador,"{""06005"": 100}",Amador,6005
95666,38.54113,-120.33076,Pioneer,6089,28,6005,Amador,"{""06005"": 100}",Amador,6005
95667,38.73407,-120.79216,Placerville,36286,82.9,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95668,38.82708,-121.49378,Pleasant Grove,540,3.2,6101,Sutter,"{""06101"": 69.73, ""06061"": 30.27}",Sutter|Placer,06101|06061
95669,38.49522,-120.89157,Plymouth,2359,12,6005,Amador,"{""06005"": 100}",Amador,6005
95670,38.60461,-121.27963,Rancho Cordova,59314,1772.9,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95671,38.69529,-121.15671,Represa,4188,1094.9,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95672,38.72664,-120.99638,Rescue,5630,100,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95673,38.69029,-121.46603,Rio Linda,16935,402.3,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95674,38.95396,-121.48187,Rio Oso,992,12,6101,Sutter,"{""06101"": 100}",Sutter,6101
95675,38.54548,-120.74277,River Pines,345,657.9,6005,Amador,"{""06005"": 96.96, ""06017"": 3.04}",Amador|El Dorado,06005|06017
95676,38.87224,-121.71664,Robbins,91,27.8,6101,Sutter,"{""06101"": 100}",Sutter,6101
95677,38.79298,-121.23133,Rocklin,28873,1146.4,6061,Placer,"{""06061"": 100}",Placer,6061
95678,38.76536,-121.28847,Roseville,45744,1545.9,6061,Placer,"{""06061"": 100}",Placer,6061
95679,38.90524,-122.26727,Rumsey,113,7.4,6113,Yolo,"{""06113"": 100}",Yolo,6113
95680,38.24142,-121.57816,Ryde,10,1.7,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95681,38.99809,-121.35422,Sheridan,1525,37.7,6061,Placer,"{""06061"": 100}",Placer,6061
95682,38.60537,-120.96175,Shingle Springs,29249,125.6,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95683,38.51018,-121.09894,Sloughhouse,6128,27.4,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95684,38.59098,-120.55066,Somerset,2637,6.4,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95685,38.42716,-120.76698,Sutter Creek,4611,44.5,6005,Amador,"{""06005"": 100}",Amador,6005
95686,38.19039,-121.48543,Thornton,1123,13.4,6077,San Joaquin,"{""06077"": 100}",San Joaquin,6077
95687,38.3344,-121.91765,Vacaville,69741,604.3,6095,Solano,"{""06095"": 100}",Solano,6095
95688,38.41901,-122.02571,Vacaville,39216,164.6,6095,Solano,"{""06095"": 100}",Solano,6095
95689,38.47088,-120.61566,Volcano,1065,16.3,6005,Amador,"{""06005"": 100}",Amador,6005
95690,38.23429,-121.58672,Walnut Grove,1793,13.4,6067,Sacramento,"{""06067"": 64.07, ""06095"": 35.93}",Sacramento|Solano,06067|06095
95691,38.62394,-121.58272,West Sacramento,39894,394.7,6113,Yolo,"{""06113"": 100}",Yolo,6113
95692,39.04699,-121.40471,Wheatland,4966,33.5,6115,Yuba,"{""06115"": 97.71, ""06101"": 2.29}",Yuba|Sutter,06115|06101
95693,38.39851,-121.21956,Wilton,7623,50.2,6067,Sacramento,"{""06067"": 100}",Sacramento,6067
95694,38.56163,-122.00609,Winters,10156,29.4,6113,Yolo,"{""06113"": 79.51, ""06095"": 19.97, ""06055"": 0.52}",Yolo|Solano|Napa,06113|06095|06055
95695,38.68847,-121.85666,Woodland,38787,102.8,6113,Yolo,"{""06113"": 100}",Yolo,6113
95697,38.73284,-121.80701,Yolo,264,372,6113,Yolo,"{""06113"": 100}",Yolo,6113
95698,38.8187,-121.91012,Zamora,255,2.6,6113,Yolo,"{""06113"": 100}",Yolo,6113
95699,38.44074,-120.85702,Drytown,86,9.5,6005,Amador,"{""06005"": 100}",Amador,6005
95701,39.22633,-120.76741,Alta,1077,13.1,6061,Placer,"{""06061"": 100}",Placer,6061
95703,38.99156,-120.9864,Applegate,2099,91.3,6061,Placer,"{""06061"": 100}",Placer,6061
95709,38.74886,-120.68134,Camino,5844,94.8,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95713,39.08477,-120.92788,Colfax,10471,66.5,6061,Placer,"{""06061"": 100}",Placer,6061
95714,39.2013,-120.83677,Dutch Flat,383,41.1,6061,Placer,"{""06061"": 100}",Placer,6061
95715,39.27495,-120.64388,Emigrant Gap,85,1,6061,Placer,"{""06061"": 100}",Placer,6061
95717,39.14258,-120.84268,Gold Run,111,2.2,6061,Placer,"{""06061"": 100}",Placer,6061
95720,38.84536,-120.26021,Kyburz,52,0.1,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95721,38.82341,-120.09379,Echo Lake,0,0,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95722,39.00467,-121.02891,Meadow Vista,4439,164.1,6061,Placer,"{""06061"": 100}",Placer,6061
95726,38.75418,-120.41989,Pollock Pines,8229,22.2,6017,El Dorado,"{""06017"": 100}",El Dorado,6017
95728,39.29673,-120.40358,Soda Springs,593,8.2,6061,Placer,"{""06061"": 76.84, ""06057"": 23.16}",Placer|Nevada,06061|06057
